step,alive_cars,moving_cars,avg_current_speed,avg_current_speed_kph,avg_distance_travelled,max_distance_travelled,avg_checkpoints_reached,max_checkpoints_reached,dominant_termination_reason,best_car_index,best_car_speed,best_car_speed_kph,best_car_distance,best_car_checkpoints,best_car_reward,best_car_x,best_car_y
25,8,7,0.7935583591461182,2.8568100929260254,0.13535761833190918,0.19876554608345032,0.0,0,none,6,1.165010690689087,4.194038486480713,0.19876554608345032,0,0.39228835701942444,1505.637479120214,875.0811573832144
26,8,7,0.8244773745536804,2.96811842918396,0.14610210061073303,0.21452444791793823,0.0,0,none,6,1.2103979587554932,4.357432651519775,0.21452444791793823,0,0.4093835949897766,1505.6217384029396,875.0817739026493
27,8,7,0.8553342223167419,3.0792031288146973,0.15719789266586304,0.2307712733745575,0.0,0,none,6,1.255693793296814,4.520497655868531,0.2307712733745575,0,0.4264940023422241,1505.6054086305114,875.0824134450467
28,8,7,0.8861289024353027,3.190063953399658,0.16875270009040833,0.2477523237466812,0.0,0,none,6,1.3008983135223389,4.68323392868042,0.2477523237466812,0,0.4436195194721222,1505.5884909896984,875.0830759586036
29,8,7,0.9168616533279419,3.300701856613159,0.18068993091583252,0.2652212977409363,0.0,0,none,6,1.346011757850647,4.845642328262329,0.2652212977409363,0,0.46076008677482605,1505.5709866651803,875.0837613914244
30,8,7,0.9475324749946594,3.4111168384552,0.19302408397197723,0.2834245264530182,0.0,0,none,6,1.3910342454910278,5.0077232837677,0.2834245264530182,0,0.4779156744480133,1505.5528968395502,875.0844696915217
31,8,7,0.9781416058540344,3.5213096141815186,0.20574073493480682,0.30211564898490906,0.0,0,none,6,1.4359660148620605,5.169477653503418,0.30211564898490906,0,0.4950862228870392,1505.5342226932644,875.0852008068196
32,8,7,1.0086891651153564,3.6312808990478516,0.21885372698307037,0.3212946653366089,0.0,0,none,6,1.4808070659637451,5.330905437469482,0.3212946653366089,0,0.5122717022895813,1505.5149654047493,875.0859546851508
33,8,7,1.0391745567321777,3.741028308868408,0.23239490389823914,0.34120795130729675,0.0,0,none,6,1.5255544185638428,5.4919959068298345,0.34120795130729675,0,0.5294716358184814,1505.4951261912793,875.0867312721497
34,8,7,1.0695983171463013,3.8505537509918213,0.24631908535957336,0.3616091310977936,0.0,0,none,6,1.5702087879180908,5.652751636505127,0.3616091310977936,0,0.5466864705085754,1505.4747062627466,875.087530513242
35,8,7,1.0999605655670166,3.959857940673828,0.26062458753585815,0.3826225996017456,0.0,0,none,6,1.6147717237472534,5.813178205490113,0.3826225996017456,0,0.5639162659645081,1505.4537068086915,875.0883523544594
36,8,7,1.1302616596221924,4.068942070007324,0.27535831928253174,0.4042436182498932,0.0,0,none,6,1.6592453718185425,5.973283338546753,0.4042436182498932,0,0.5811609029769897,1505.4321289898455,875.089196743138
37,8,7,1.1605017185211182,4.1778059005737305,0.2904287874698639,0.42635729908943176,0.0,0,none,6,1.7036291360855103,6.133064889907837,0.42635729908943176,0,0.598420262336731,1505.4099739741755,875.0900636262567
38,8,7,1.1906806230545044,4.286449909210205,0.3059418201446533,0.44920042157173157,0.0,0,none,6,1.7479232549667358,6.29252371788025,0.44920042157173157,0,0.6156942844390869,1505.387242927325,875.0909529507811
39,8,7,1.2207988500595093,4.394875526428223,0.3218367099761963,0.47253382205963135,0.0,0,none,6,1.7921278476715088,6.451660251617432,0.47253382205963135,0,0.6329829096794128,1505.3639370130797,875.0918646636197
40,8,7,1.2508562803268433,4.503082275390625,0.33809894323349,0.4963551461696625,0.0,0,none,6,1.8362431526184082,6.610475349426269,0.4963551461696625,0,0.650286078453064,1505.3400573931128,875.0927987116221
41,8,7,1.2808529138565063,4.611070156097412,0.3547731339931488,0.5209106802940369,0.0,0,none,6,1.880269169807434,6.768969011306763,0.5209106802940369,0,0.6676037311553955,1505.315605227037,875.0937550415681
42,8,7,1.3107891082763672,4.718840599060059,0.37184563279151917,0.545954167842865,0.0,0,none,6,1.924206256866455,6.927142524719239,0.545954167842865,0,0.6849358081817627,1505.2905816723555,875.0947336001669
43,8,7,1.3406648635864258,4.8263936042785645,0.3892688751220703,0.5714879631996155,0.0,0,none,6,1.9680544137954712,7.084995889663697,0.5714879631996155,0,0.7022823095321655,1505.2649878845682,875.0957343340484
44,8,7,1.3704802989959717,4.93372917175293,0.40712130069732666,0.597751259803772,0.0,0,none,6,2.0118138790130615,7.242529964447022,0.597751259803772,0,0.7196431756019592,1505.2388250170186,875.0967571897696
45,8,7,1.4002354145050049,5.040847301483154,0.4253537952899933,0.624504804611206,0.0,0,none,6,2.0554847717285156,7.399745178222656,0.624504804611206,0,0.737018346786499,1505.212094221206,875.0978021137978
46,8,7,1.429930567741394,5.147749900817871,0.4439241886138916,0.6517486572265625,0.0,0,none,6,2.099067211151123,7.556641960144043,0.6517486572265625,0,0.7544077634811401,1505.1847966464777,875.0988690525265
47,8,7,1.45956552028656,5.2544355392456055,0.46293705701828003,0.6796023845672607,0.0,0,none,6,2.142561435699463,7.713221168518067,0.6796023845672607,0,0.7718113660812378,1505.156933440084,875.0999579522753
48,8,7,1.4891407489776611,5.360906600952148,0.48231667280197144,0.7080659866333008,0.0,0,none,6,2.185967445373535,7.869482803344726,0.7080659866333008,0,0.789229154586792,1505.128505747283,875.1010687592837
49,8,7,1.5186561346054077,5.467162132263184,0.502094030380249,0.7371394634246826,0.0,0,none,6,2.229285717010498,8.025428581237794,0.7371394634246826,0,0.806661069393158,1505.099514711292,875.1022014197143
50,8,7,1.5481116771697998,5.573201656341553,0.5222527980804443,0.7667032480239868,0.0,0,none,6,2.2725160121917725,8.181057643890382,0.7667032480239868,0,0.8241070508956909,1505.0699614733921,875.1033558796477
51,8,7,1.5775079727172852,5.679028511047363,0.5427649617195129,0.7968792915344238,0.0,0,none,6,2.3156588077545166,8.33637170791626,0.7968792915344238,0,0.8415670394897461,1505.0398471726744,875.1045320850976
52,8,7,1.6068446636199951,5.784640789031982,0.5637025237083435,0.8275408744812012,0.0,0,none,6,2.3587143421173096,8.491371631622314,0.8275408744812012,0,0.8590410351753235,1505.0091729461953,875.1057299820061
53,8,7,1.6361218690872192,5.89003849029541,0.584978461265564,0.8588147163391113,0.0,0,none,6,2.401682138442993,8.646055698394775,0.8588147163391113,0,0.8765289187431335,1504.9779399291353,875.1069495162328
54,8,7,1.6653399467468262,5.995223522186279,0.6066499352455139,0.8905788660049438,0.0,0,none,6,2.444563150405884,8.800427341461182,0.8905788660049438,0,0.8940306901931763,1504.9461492545424,875.1081906335706
55,8,7,1.6944990158081055,6.100196361541748,0.6286740303039551,0.9229505062103271,0.0,0,none,6,2.4873569011688232,8.954484844207764,0.9229505062103271,0,0.9115462899208069,1504.9138020533867,875.1094532797468
56,8,7,1.7235987186431885,6.204955101013184,0.6511262655258179,0.9559344053268433,0.0,0,none,6,2.5300638675689697,9.108229923248292,0.9559344053268433,0,0.9290756583213806,1504.880899454769,875.1107374004075
57,8,7,1.752639889717102,6.309503555297852,0.6739440560340881,0.9894086122512817,0.0,0,none,6,2.5726842880249023,9.261663436889648,0.9894086122512817,0,0.9466187953948975,1504.8474425857166,875.1120429411334
58,8,7,1.781622052192688,6.413839340209961,0.6971145272254944,1.0233683586120605,0.0,0,none,6,2.615217924118042,9.41478452682495,1.0233683586120605,0,0.9641756415367126,1504.8134325711353,875.1133698474445
59,8,7,1.8105454444885254,6.517963409423828,0.7206816673278809,1.0579427480697632,0.0,0,none,6,2.657665491104126,9.567595767974854,1.0579427480697632,0,0.9817460775375366,1504.7788705340683,875.1147180647828
60,8,7,1.839410424232483,6.621877193450928,0.7446314692497253,1.0931246280670166,0.0,0,none,6,2.700026512145996,9.720095443725587,1.0931246280670166,0,0.9993301033973694,1504.7437575953388,875.1160875385391
61,8,7,1.8682167530059814,6.725580215454102,0.7689632177352905,1.1287968158721924,0.0,0,none,6,2.7423017024993896,9.872286128997803,1.1287968158721924,0,1.016927719116211,1504.708094874016,875.1174782140242
62,8,7,1.8969647884368896,6.829072952270508,0.7936306595802307,1.16507887840271,0.0,0,none,6,2.7844908237457275,10.02416696548462,1.16507887840271,0,1.034538745880127,1504.6718834869534,875.1188900364956
63,8,7,1.925654411315918,6.932355880737305,0.8186954259872437,1.2018488645553589,0.0,0,none,6,2.826594114303589,10.17573881149292,1.2018488645553589,0,1.0521632432937622,1504.6351245491524,875.1203229511384
64,8,7,1.9542860984802246,7.035429954528809,0.8441271781921387,1.2392311096191406,0.0,0,none,6,2.868612051010132,10.327003383636475,1.2392311096191406,0,1.0698012113571167,1504.5978191735585,875.121776903078
65,8,7,1.9828596115112305,7.138294219970703,0.8699417114257812,1.2771012783050537,0.0,0,none,6,2.9105443954467773,10.4779598236084,1.2771012783050537,0,1.0874525308609009,1504.5599684711153,875.1232518373791
66,8,7,2.0113751888275146,7.240950584411621,0.8961222767829895,1.3154617547988892,0.0,0,none,6,2.9523913860321045,10.628608989715577,1.3154617547988892,0,1.1051170825958252,1504.5215735507672,875.1247476990462
67,8,7,2.039832830429077,7.343398094177246,0.9226552248001099,1.3544321060180664,0.0,0,none,6,2.9941532611846924,10.778951740264892,1.3544321060180664,0,1.1227948665618896,1504.4826355194098,875.1262644330301
68,8,7,2.068232774734497,7.4456377029418945,0.9495848417282104,1.3940123319625854,0.0,0,none,6,3.035830020904541,10.928988075256347,1.3940123319625854,0,1.1404858827590942,1504.4431554819962,875.127801984219
69,8,7,2.0965752601623535,7.547670841217041,0.9768648147583008,1.4340804815292358,0.0,0,none,6,3.0774221420288086,11.07871971130371,1.4340804815292358,0,1.158190131187439,1504.4031345415387,875.1293602974398
70,8,7,2.1248602867126465,7.649497032165527,1.004528522491455,1.4746389389038086,0.0,0,none,6,3.118929386138916,11.228145790100099,1.4746389389038086,0,1.1759074926376343,1504.3625737990606,875.1309393174608
71,8,7,2.153087615966797,7.751115322113037,1.03251314163208,1.5156877040863037,0.0,0,none,6,3.1603519916534424,11.377267169952393,1.5156877040863037,0,1.1936378479003906,1504.3214743535457,875.1325389889992
72,8,7,2.181257724761963,7.852527618408203,1.060941219329834,1.55746591091156,0.0,0,none,6,3.201690435409546,11.526085567474366,1.55746591091156,0,1.2113813161849976,1504.279837301891,875.1341592567278
73,8,7,2.2093708515167236,7.953734874725342,1.089673399925232,1.5996123552322388,0.0,0,none,6,3.2429447174072266,11.674600982666016,1.5996123552322388,0,1.229137659072876,1504.2376637392174,875.1358000652492
74,8,7,2.2374267578125,8.054736137390137,1.1188184022903442,1.6423687934875488,0.0,0,none,6,3.2841145992279053,11.822812557220459,1.6423687934875488,0,1.2469069957733154,1504.1949547585634,875.1374613591206
75,8,7,2.265425682067871,8.155531883239746,1.148285150527954,1.6856154203414917,0.0,0,none,6,3.3252007961273193,11.97072286605835,1.6856154203414917,0,1.2646892070770264,1504.1517114510416,875.1391430828428
76,8,7,2.293367862701416,8.256124496459961,1.1781644821166992,1.7294719219207764,0.0,0,none,6,3.3662030696868896,12.118331050872802,1.7294719219207764,0,1.2824841737747192,1504.1079349057384,875.14084518087
77,8,7,2.3212530612945557,8.356511116027832,1.2083346843719482,1.7738163471221924,0.0,0,none,6,3.4071216583251953,12.265637969970703,1.7738163471221924,0,1.300291895866394,1504.0636262097687,875.1425675976062
78,8,7,2.349081516265869,8.456693649291992,1.2389161586761475,1.8186486959457397,0.0,0,none,6,3.4479570388793945,12.41264533996582,1.8186486959457397,0,1.3181123733520508,1504.018786448329,875.1443102774023
79,8,7,2.3768551349639893,8.55667781829834,1.2698348760604858,1.86409330368042,0.0,0,none,6,3.488708734512329,12.559351444244385,1.86409330368042,0,1.3359456062316895,1503.9734167046997,875.1460731645542
80,8,7,2.404571533203125,8.65645694732666,1.3011653423309326,1.9100258350372314,0.0,0,none,6,3.5293774604797363,12.705758857727051,1.9100258350372314,0,1.3537914752960205,1503.9275180601458,875.1478562033146
81,8,7,2.432231903076172,8.756034851074219,1.3328027725219727,1.9564486742019653,0.0,0,none,6,3.569963216781616,12.851867580413819,1.9564486742019653,0,1.3716498613357544,1503.8810915939696,875.149659337889
82,8,7,2.4598357677459717,8.855408668518066,1.3648210763931274,2.003481388092041,0.0,0,none,6,3.6104657649993896,12.997676753997803,2.003481388092041,0,1.3895207643508911,1503.8341383834625,875.1514825124427
83,8,7,2.4873836040496826,8.954580307006836,1.397206425666809,2.051002025604248,0.0,0,none,6,3.650885820388794,13.143188953399658,2.051002025604248,0,1.4074041843414307,1503.7866595040102,875.1533256710925
84,8,7,2.5148754119873047,9.05355167388916,1.4299280643463135,2.099012851715088,0.0,0,none,6,3.691223382949829,13.288404178619386,2.099012851715088,0,1.4253000020980835,1503.7386560290959,875.1551887579058
85,8,7,2.542311429977417,9.152320861816406,1.4629707336425781,2.1475093364715576,0.0,0,none,6,3.731478452682495,13.433322429656982,2.1475093364715576,0,1.4432082176208496,1503.6901290300952,875.15707171692
86,8,7,2.5696916580200195,9.250889778137207,1.4964261054992676,2.196620464324951,0.0,0,none,6,3.771651029586792,13.577943706512452,2.196620464324951,0,1.461128830909729,1503.6410795766926,875.1589744921077
87,8,7,2.597015857696533,9.34925651550293,1.5302484035491943,2.2462170124053955,0.0,0,none,6,3.811741590499878,13.722269725799562,2.2462170124053955,0,1.4790617227554321,1503.5915087363157,875.1608970274234
88,8,7,2.6242847442626953,9.44742488861084,1.5644066333770752,2.2964258193969727,0.0,0,none,6,3.851750135421753,13.866300487518311,2.2964258193969727,0,1.497006893157959,1503.5414175747055,875.1628392667608
89,8,7,2.651498317718506,9.545393943786621,1.598915696144104,2.3470005989074707,0.0,0,none,6,3.891676902770996,14.010036849975586,2.3470005989074707,0,1.51496422290802,1503.4908071556094,875.1648011539778
90,8,7,2.6786563396453857,9.643162727355957,1.6337623596191406,2.3981876373291016,0.0,0,none,6,3.9315221309661865,14.153479671478271,2.3981876373291016,0,1.5329337120056152,1503.4396785407835,875.1667826328948
91,8,7,2.705759048461914,9.740732192993164,1.6689743995666504,2.4498603343963623,0.0,0,none,6,3.971285581588745,14.296628093719482,2.4498603343963623,0,1.550915241241455,1503.3880327899953,875.1687836473005
92,8,7,2.73280668258667,9.838104248046875,1.7045536041259766,2.502145290374756,0.0,0,none,6,4.01096773147583,14.43948383331299,2.502145290374756,0,1.5689088106155396,1503.3358709612842,875.1708041409264
93,8,7,2.7597994804382324,9.935277938842773,1.7404690980911255,2.5547986030578613,0.0,0,none,6,4.050568580627441,14.58204689025879,2.5547986030578613,0,1.5869144201278687,1503.283194110654,875.1728440574744
94,8,7,2.7867374420166016,10.032254219055176,1.7767361402511597,2.6080617904663086,0.0,0,none,6,4.090088367462158,14.72431812286377,2.6080617904663086,0,1.6049319505691528,1503.2300032920764,875.1749033406209
95,8,7,2.8136205673217773,10.129034042358398,1.8133559226989746,2.6618127822875977,0.0,0,none,6,4.1295270919799805,14.86629753112793,2.6618127822875977,0,1.622961401939392,1503.176299557699,875.1769819340018
96,8,7,2.8404488563537598,10.225615501403809,1.8503097295761108,2.7160518169403076,0.0,0,none,6,4.168885231018066,15.00798683166504,2.7160518169403076,0,1.6410026550292969,1503.122083959338,875.1790797810023
97,8,7,2.867222309112549,10.322000503540039,1.8876314163208008,2.7707810401916504,0.0,0,none,6,4.2081618309021,15.149382591247559,2.7707810401916504,0,1.6590557098388672,1503.06735755207,875.1811968241889
98,8,7,2.893941640853882,10.418190002441406,1.9253038167953491,2.826120138168335,0.0,0,none,6,4.2473578453063965,15.290488243103027,2.826120138168335,0,1.6771204471588135,1503.0121213873283,875.183333005933
99,8,7,2.9206061363220215,10.514182090759277,1.9632976055145264,2.8818252086639404,0.0,0,none,6,4.286472797393799,15.431302070617676,2.8818252086639404,0,1.6951969861984253,1502.9563765147661,875.1854882683939
100,8,7,2.947216510772705,10.609979629516602,2.0016732215881348,2.9381425380706787,0.0,0,none,6,4.325507164001465,15.571825790405274,2.9381425380706787,0,1.7132850885391235,1502.9001239821068,875.1876625535655
101,8,7,2.9737727642059326,10.705581665039062,2.0403709411621094,2.994947671890259,0.0,0,none,6,4.364461421966553,15.712061119079591,2.994947671890259,0,1.7313848733901978,1502.8433648351988,875.1898558033055
102,8,7,3.000274419784546,10.800987243652344,2.079403877258301,3.0522408485412598,0.0,0,none,6,4.403335094451904,15.852006340026856,3.0522408485412598,0,1.7494962215423584,1502.7861001180183,875.1920679593436
103,8,7,3.0267221927642822,10.896199226379395,2.1188340187072754,3.1101438999176025,0.0,0,none,6,4.442128658294678,15.991663169860841,3.1101438999176025,0,1.767619013786316,1502.7283308726717,875.1942989632879
104,8,7,3.0531160831451416,10.991217613220215,2.1585545539855957,3.1684153079986572,0.0,0,none,6,4.480841636657715,16.131029891967774,3.1684153079986572,0,1.7857532501220703,1502.6700581395016,875.1965487566205
105,8,7,3.079456090927124,11.086041450500488,2.1985960006713867,3.2271745204925537,0.0,0,none,6,4.51947546005249,16.270111656188966,3.2271745204925537,0,1.8038989305496216,1502.6112829568317,875.1988172807278
106,8,7,3.1057424545288086,11.180672645568848,2.2390506267547607,3.286545991897583,0.0,0,none,6,4.5580291748046875,16.408905029296875,3.286545991897583,0,1.8220559358596802,1502.5520063611757,875.2011044768853
107,8,7,3.131974697113037,11.275108337402344,2.279825210571289,3.346405506134033,0.0,0,none,6,4.596503257751465,16.547411727905274,3.346405506134033,0,1.840224266052246,1502.492229387085,875.2034102862724
108,8,7,3.158154010772705,11.369354248046875,2.3209052085876465,3.406630754470825,0.0,0,none,6,4.6348981857299805,16.68563346862793,3.406630754470825,0,1.8584038019180298,1502.4319530660737,875.205734650151
109,8,7,3.184279680252075,11.463406562805176,2.3623218536376953,3.467465877532959,0.0,0,none,6,4.673214435577393,16.823571968078614,3.467465877532959,0,1.8765945434570312,1502.3711784184638,875.2080775112163
110,8,7,3.2103524208068848,11.557268142700195,2.404120922088623,3.5287914276123047,0.0,0,none,6,4.711452007293701,16.961227226257325,3.5287914276123047,0,1.8947964906692505,1502.3099064641629,875.2104388126054
111,8,7,3.2363715171813965,11.6509370803833,2.446225881576538,3.590604782104492,0.0,0,none,6,4.749611854553223,17.098602676391604,3.590604782104492,0,1.913009524345398,1502.2481382215203,875.212818497719
112,8,7,3.262338161468506,11.744417190551758,2.4886960983276367,3.6529061794281006,0.0,0,none,6,4.787693023681641,17.235694885253906,3.6529061794281006,0,1.9312336444854736,1502.1858747070162,875.21521651013
113,8,7,3.2882511615753174,11.837703704833984,2.531503677368164,3.715697765350342,0.0,0,none,6,4.825695991516113,17.37250556945801,3.715697765350342,0,1.949468731880188,1502.123116935312,875.2176327935165
114,8,7,3.3141117095947266,11.930801391601562,2.574647903442383,3.779099225997925,0.0,0,none,6,4.863621234893799,17.509036445617678,3.779099225997925,0,1.967714786529541,1502.0598659190473,875.2200672916521
115,8,7,3.339920997619629,12.023715019226074,2.618112087249756,3.8428666591644287,0.0,0,none,6,4.901468753814697,17.64528751373291,3.8428666591644287,0,1.9859716892242432,1501.9961226690461,875.2225199483646
116,8,7,3.3656768798828125,12.116436004638672,2.6618971824645996,3.9071221351623535,0.0,0,none,6,4.939238548278809,17.78125877380371,3.9071221351623535,0,2.004239559173584,1501.9318881943202,875.2249907075194
117,8,7,3.3913803100585938,12.208969116210938,2.706033706665039,3.971867799758911,0.0,0,none,6,4.976931095123291,17.91695194244385,3.971867799758911,0,2.0225181579589844,1501.8671635019668,875.2274795130154
118,8,7,3.4170312881469727,12.301312446594238,2.7504916191101074,4.0371012687683105,0.0,0,none,6,5.014545917510986,18.05236530303955,4.0371012687683105,0,2.0408074855804443,1501.8019495971723,875.229986308797
119,8,7,3.4426302909851074,12.393468856811523,2.795330762863159,4.102944850921631,0.0,0,none,6,5.052083969116211,18.18750228881836,4.102944850921631,0,2.059107542037964,1501.7362474832657,875.2325110388408
120,8,7,3.46817684173584,12.48543643951416,2.840461254119873,4.169156551361084,0.0,0,none,6,5.089544773101807,18.322361183166503,4.169156551361084,0,2.077418088912964,1501.6700581617213,875.235053647149
121,8,7,3.49367094039917,12.577215194702148,2.885927200317383,4.235856056213379,0.0,0,none,6,5.126928329467773,18.456941986083987,4.235856056213379,0,2.0957393646240234,1501.6033826320581,875.2376140777716
122,8,7,3.519113063812256,12.668807029724121,2.931729793548584,4.303043842315674,0.0,0,none,6,5.164235591888428,18.59124813079834,4.303043842315674,0,2.1140711307525635,1501.5362218919975,875.2401922747842
123,8,7,3.544501543045044,12.760205268859863,2.9778528213500977,4.370721817016602,0.0,0,none,6,5.201466083526611,18.7252779006958,4.370721817016602,0,2.132413387298584,1501.4685769374132,875.2427881822956
124,8,7,3.569838523864746,12.851418495178223,3.0243430137634277,4.439009666442871,0.0,0,none,6,5.238619804382324,18.85903129577637,4.439009666442871,0,2.150765895843506,1501.4004487622321,875.2454017444604
125,8,7,3.5951242446899414,12.9424467086792,3.071107864379883,4.507663249969482,0.0,0,none,6,5.275697708129883,18.992511749267578,4.507663249969482,0,2.169128894805908,1501.3318383585909,875.2480329054646
126,8,7,3.6203579902648926,13.03328800201416,3.118224620819092,4.576805114746094,0.0,0,none,6,5.312698841094971,19.125715827941896,4.576805114746094,0,2.187502145767212,1501.2627467167863,875.2506816095282
127,8,7,3.6455399990081787,13.123943328857422,3.1656761169433594,4.646437168121338,0.0,0,none,6,5.349624156951904,19.258646965026855,4.646437168121338,0,2.205885648727417,1501.193174825279,875.2533478009037
128,8,7,3.670670509338379,13.2144136428833,3.2134339809417725,4.716434955596924,0.0,0,none,6,5.386473655700684,19.39130516052246,4.716434955596924,0,2.2242794036865234,1501.123123670592,875.2560314238957
129,8,7,3.6957502365112305,13.30470085144043,3.2615437507629395,4.787042617797852,0.0,0,none,6,5.423247337341309,19.52369041442871,4.787042617797852,0,2.2426834106445312,1501.0525942374686,875.2587324228455
130,8,7,3.7207837104797363,13.394821166992188,3.3099441528320312,4.858140468597412,0.0,0,none,6,5.4599456787109375,19.655804443359376,4.858140468597412,0,2.2610974311828613,1500.9815875088234,875.2614507421285
131,8,7,3.7457642555236816,13.484750747680664,3.358694076538086,4.929602146148682,0.0,0,none,6,5.496568202972412,19.787645530700683,4.929602146148682,0,2.2795214653015137,1500.91010446559,875.264186326184
132,8,7,3.7706942558288574,13.574499130249023,3.407783269882202,5.001678466796875,0.0,0,none,6,5.533115386962891,19.919215393066406,5.001678466796875,0,2.2979555130004883,1500.8381460871356,875.2669391194603
